|doko: do you "maintain" binutils in raring?|,|doko: https://jenkins.qa.ubuntu.com/view/Raring/view/AutoPkgTest/job/raring-adt-binutils/ARCH=amd64,label=albali/18/artifact/results/log/*view*/|
|gian41: l'md5 è ok?|,|così: [*]|
|nicekiwi: nothing *ever* comes up?|,|nicekiwi: so at no point after hitting the power button do you see *anything*?|
|nikolam, I don't know the filesystem, I just thought that would be the easiest way, but I have no idea if it is there on a default installation image.|,|*I|
|.g stormpath password store practices|,|f**k|
|*voltagex|,|*?|
|skai-falkorr: спасибо :)|,|а этот надо качать и ставить linux-source-*?|
|tkamppeter: as I said; -X is a general debhelper option to ignore a file|,|infinity: (debian/patches/debian_changes *cough*)|
|Entre outras coisas.|,|FernandoBasso: find ~ -iname "*lens*"|
|Entre outras coisas.|,|FernandoBasso: sudo find / -iname "*lens*"|
|paulschreiber, you could purge it with dpkg|,|paulschreiber, try dpkg -l "*linux*"|
|escott: I don't believe it is. It's an IBM Thinkpad R52. I don't remember the machine type. It's my brothers laptop.|,|DasEi: It's worth a try. What's the worst that could happen *nervous chuckle*?|
|until I get /ignore|,|(*sob*)|
|zwłaszcza w C# to widać|,|tzn. jakieś klasy z d**y|
|zwłaszcza w C# to widać|,|a nie, trzyma klasy w List<void*>|
|iceroot in the extracted dir, there is only a file thunderbird-bin, not the one with the thbird logo (exe)|,|iceroot so what to use in the terminal to install it*?|
|http://paste.ubuntu.com/1339493/|,|u want me to open /etc/apt/sources.list.d/*?|
|jester-: xdce resta?|,|*f|
|lonewulf: is the concerned nickname yours?|,|lonewulf: so use "/ msg nickserv identify **password**"|
|you want ****s?|,|you wont see *****s|
|Tempus_Fugit_, it should have a option for it.|,|This is what I want to see ****-****.|
|ghostconn: have you read the link i sent you?|,|ghostconn: what is the output of "ls -l /lib/firmware /uath*"|
|Hai, can you help me with Grub, a little?|,|Well, I had ~3 linux installs, I formatted one for space *facepalm*.|
|rzz: Other applications are installing just fine?|,|rzz: 'apt-get purge git*' and 'apt-get autoremove git*'|
|niemeyer: i was *sure* i'd encountered an issue with it :-)|,|niemeyer: i'll leave CommonName = "*"|
|nista od {www,http,ftp}.hr.kernel.org se ne resolva|,|da*,|
|and for your videocard utterly useless|,|*I|
|blistov: what problem are you trying to solve?|,|blistov: kernels are in "linux-image*"|
|Now back to my original problem.|,|*sigh*.|
|I am making timeline that I am going to try and follow|,|page *&|
|exan: e.g. .xinitrc, .kde/Autostart/*, etc.|,|exan: ok, then sudo it is. have a look at upstart as well, launching a service that way is piece of cake (/etc/init/*)|
|"We failed, but the fail whale is dead. Sorry" thanks devs.|,|Robr3rd: if there's nothing obvious in ~/.xsession-errors, just start renaming dot direcotries and see which one makes a difference (start with things like .compiz, .config, .gnome*, .gconf*)|
|Mark__, you need to remove the drivers then :( i hope you remember what you installed|,|Mark__, "sudo apt-get remove *name*"|
|GandalfB: dkms status; is also interesting if you haven't already pasted that|,|GandalfB: yeah added means it hasn't built yet, are we sure the headers are installed? dpkg -l 'linux-headers*'|
|On your wiki page I'd start a list of contributions|,|And what I'd do is say "This is a photo of me presenting at *insert event name and link to loco.ubuntu.com event* - *link to photo*"|
|You're the one who wants the list to live in jenkins.|,|ubuntu-archive@lillypilly can do *anything*.|
|Falei 3 vezes.|,|sudo find / -iname "*jockey*"|
|!ask || simplew|,|*o|
|talpur: documentation should end up in /usr/share/doc/PACKAGE.  But the command « dpkg -L PACKAGE » will reveal to you all files that PACKAGE installed|,|Laibsch: /etc/fonts/conf.d/ has symlinks that affect fonts.  Since they are just symlinks, you simply delete the symlink to disable a setting.  There's also some font settings in your lightdm theme which may be carrying over (see /etc/lightdm/*)|
|jrib: you keep saying "THE symlink", "THE gui" without saying which.|,|(12:42:45) jrib: Laibsch: /etc/fonts/conf.d/ has symlinks that affect fonts.  Since they are just symlinks, you simply delete the symlink to disable a setting.  There's also some font settings in your lightdm theme which may be carrying over (see /etc/lightdm/*)|
|See pm|,|*******?|
|it is real hackey but I will push code on Thursday|,|                              0, /* no parent */|
|CyclicFlux: I'm saying that you shouldn't run such an old browser, which if it's really still at 3.6.13 has many known security vulnerabilities.|,|CyclicFlux: Firefox is at version *17*.|
|I have no account on forums, somebody please update them with the fix for Rygel I just mentioned.|,|ActionParsnip: should not need to be don X.X , damn it Ubuntu devs! (divs*)|
|mandel: now let's make those stop being branches :-)|,|mandel: awesome*2|
|sarnold: Sorry i wouldnt even know how to get these i am new to hosting websites and all these name servers =p|,|sarnold: i will wait a day so it has more time to propigate with cloadflare luckly the site is not mission critical just play about =D but i hope it doesnt take this long in the future because we have a dynamic ip :*(|
|maybe 'apt-cache policy libssl-dev'|,|you *can*?|
|hallyn: because using our change in the kernel would have been way too easy?|,|hallyn: can you add an explicit apparmor deny for /sys/firmware/efi/efivars/**?|
|cherrot: 大脑累了多幸福P|,|>"hamo" +''moo"*3|
|right|,|hallyn: what do you think about changing MAKEDEV to not remove the nodes, rather than having mounted-dev not call MAKEDEV console?  Are you manually setting up *all* the nodes that are handled by MAKEDEV console?  (tty0, vcs*)|
|just a bunch of teases...|,|asshattery*?|
|i think so|,|also, no output of ls -l /dev/{sd*,hd*}|
|de donde son chicuelos|,|*z|
|Зар нема sqlalchemy.deb негде?|,|*.|
|it is rly very simple to work with|,|i want to completely remove bluetooth is it ok to remove these packages? (blueman* bluez* bluez-alsa* bluez-cups* gtk2-engines* gvfs-backends* libbluetooth3* libgnome-bluetooth8* network-manager-gnome* obex-data-server* xubuntu-desktop*)|
|Ah yes, thanks|,|**l|
|copacetic, you may try older binary packages first|,|*t|
|normalerweise wär ich jetzt hergegangen und hätte einfach das bisherige /srv/videos kopiert auf die neue hdd und die dann für den nächsten boot an der selben stelle gemountet. problem ist natürlich, dass ich dann die daten ja noch auf der alten habe, aber aufgrund des pfadnamens (ist ja mounpoint für die neue hdd) nicht mehr hinkomme|,|hm ja, da war eben die frage ob die VDR backendprozesse usw. nicht ständig in /srv/ herumfuhrwerken. eigentlich könnte ich dafür aber ja eine live cd nehmen Oo  (*head->desk*)|
|kann mir schnell jemand sagen wo $http_proxy, $ftp_proxy und $http_proxy gespeichert werden?|,|*x|
|Been going for 3 minutes...|,|It's probably statting all the children :*(|
|Problem solved.|,|Det skulle ju vara en *.|
|but that's a topic that I should reserve for an Offtopic channel, eh?|,|*?|
|우리집은 암드로 점령당하는군요.|,|지금하는 컴도 애슬론64*2|
|maya: 他不是1987的么。|,|jyfl987: find /home -name "*.pdf" ! -path "*doc*"|
|jyfl987: 这样可以么|,|jyfl987: find /home/jyf -name "*.pdf" ! -path "*doc*"|
|roylez: 这串数字怎么算出来的，是应为^被当成位运算？|,|MaskRay_: awk里要做算术运算，最好先把变量*0|
|realubot: aha, du har använt unicode men inte talat om för python att det är unicode|,|realubot: i toppen av din fil: # -*- encoding: utf-8 -*-|
|?|,|*2|
|`Korvin, do you have mysql server installed?|,|`Korvin, did apt-get say *why*?|
|thats not good.|,|excognac, are you running kde 4.7.*?|
|what's wrong with the provided default?|,|not enough space to *mount*?|
|BlogaiGeras, at the least|,|the*]|
|du burde ikke få feilmelding om at den kommandoen ikke finnes|,|gjør du det, så pastebin resultatet av 'ls -l /sbin/fsck.*'|
|bummer :(|,|does upstart not source /etc/profile.d/*?|
|wie sag ich xchat er soll links im ff auch via lmt öffnen?|,|Keule, wie schon gesagt das Programm ist *******!|
| hey there. does anybody knows why i can install updates via the "Aktualisierungsverwaltung" (I think its Update Manger in English) in Lubuntu 11.10 without typing in my root-password|,|*I|
|sim vi as ultimas msn|,|*n|
|Huhu nochmal :) Hat jemand Ahnung von Samba und Netzwerkfreigaben und mag mir Neuling kurz helfen? Problem und  Frage stehen oben (14:52Uhr)|,|*?|
|yannickoo: ja, das funktioniert ohne internet. :p|,|oder verbinde auf der konsole. das bringt aber etwas mehr spaß *g|
|Kan noen bekrefte eller avkrefte at pacmd og/eller pactl er installert som standard på en *buntu-installasjon?|,|*d|
|choć to drugie barzdiej mnie zdziwilo|,|[*]|
|broder: can I easily get access to the lintian lab?|,|broder: I'm looking for 'grep -l 'Should-Start:.*ypbind' /etc/init.d/*'|
|Etherael: what I meant is a full blown tiling manager (no only splitting on the vertical) but I think grid has been able to do this at some point.|,|Etherael: I get: dpkg-query: no path found matching pattern *./libwall.so*.|
|Whenever I run computer janitor, it generates a new list of packages that should be removed.|,|Also, can I deinstall multiple at once, by doing something like sudo apt-get purge thing-*?|
|ohne vpn war ja alles paletti und lief ohne probleme|,|*g|
|dobey, it is indeed, what shall we do?|,|ralsina, so I ate fast to skip the stand up..  :*(|
|bullgard4: http://www.google.com/search?client=opera&rls=de&q=midnight+commander+uncompress+gz&sourceid=opera&ie=utf-8&oe=utf-8|,|apollo13: oder in meinem google link schauen. geht ganz einfach. *g|
|cfy: 额。|,|为啥mplayer放完了就说`         ****     你的系统运行太“慢”，播放不了!    ****'|
|sarel, dice anche di fare attenzione se hai intenzione di usare un hard disk|,|*r|
|swecarp, något som strular?|,|swecarp, kör du kde 4.8.0 eller 4.7.*?|
|back|,|  - Future proof by using getrlimit instead of explicitly closing STD*.|
|I have no idea how to start..|,|>*>|
|so what do I have to install to get them to wrok?|,|work*?|
|yeah|,|hello, some more logs on the usb drive issue http://paste.ubuntu.com/824937/ does any body know why i am getting "udevd[313]: worker [8239] failed while handling '/devices/pc****"|
|only perl is doing it right|,| echo "[Mon Jan 30 09:23:38 2012] [error] [client 50.56.114.178] File does not exist: /var/www/phpMyAdmin-2.2.3" || grep -E "*: *php*"|
|MutantTurkey: the list should either be in /etc/apt/sources.list or /etc/apt/sources.list.d/|,|MutantTurkey: ah ok. yes, thanks! will do (grep -Ri 'linux' /etc/apt/*)|
|Well, most of Galactica :)|,|pitti: Have you got to the episode where they GO BACK IN TIME TO FIGHT NAZIS?  WHY IS IT ALWAYS WITH THE GOING BACK IN TIME TO DEFEAT THE NAZIS *AGAIN*?|
|lolicon: 肖申克的救赎=老伯出狱后自杀->震撼|,|ericsimith:  aria2c ***\|
|thanks|,|other same as "mv ??.mp3 /abc/*"|
|Hamed: If it's not commented out you'll need to take a look in the logs.  You can find them in /var/log/|,|Hamed: Take a look at /var/log/udev or /var/log/kern.log - if neither have anything run "grep b43 /var/log/*"|
|when someone hands you $1.9m, it's hard to say no to their little pleas|,|gord, thing is, decision on target platforms is down to the publisher, not the developer. if the publisher says "don't spend any time on linux" they won't. if they say "fine, linux, but we're not paying for it" then generally they won't unless they're nerds or it's an easy port. in this case, the publisher (i.e. the people giving the advance to pay for development) is *us*.|
|wont unmount\|,|*?|
|phillw: Do you think you could provide a succinct but complete explanation of what has happened up to this point? I'm completely lost and I think it would help things immensely.|,|phillw: Please. It's clear that neither I nor Flannel understand what exactly happened. I doubt that anyone who can resolve this currently does. If you want to make progress I really think that a complete explanation, all in one place, is *absolutely neccessary*.|
|ls *[0-9]-[0-9][0-9]* - мб как-то так? :)|,|find /где -iname "*[0-9]-[0-9][0-9]*"|
|imklog|,|so, `grep -Rl /etc/rsyslod*`|
|no bo oni piją wode z konewki|,|~~*:|
|Ma tutto qui? non ci possono essere altri problemi?|,|*?|
|oh, lol|,|*?|
|camer0n: well you broke it... time to reinstall!|,|camer0n: by the way, why would you want to "m /etc/*"|
|seryth: do 'mv /etc/X11/xorg.conf /etc/X11/xorg.conf.old'|,|Seryth: with apt-get remove 'nvidia-.*'|
|http://pastie.org/3371907|,|3 3 + 4 * 라고 넣으면 (3+3)*4|
|rick_h: :)|,|(*sigh*)|
|tsdgeos: looks pretty good|,|tsdgeos: /* We don't do this in the constructor because if the service is already up we emit the serviceStateChanged() signal during the constructor and we lose it since we can't have any slot connected to it already */|
|MutantTurkey:  any other features you want back?|,|are you *sure*?|
|well, I think alpha releases dont try to appeal to new users ;>|,|soc: you may try 'chown -R .???*'|
|And nobody real has used a frameset for a long time.|,|That helps *noone*.|
|Alasia, PC2 muss als default gw die 192.168.65.252 haben, und 192.168.65.1 muss ne route für 192.168.65.0/24 über 192.168.65.252 haben|,|Alasia, aso, die haben beide nen default gateway in ihrem netz... musst ja dazu sagen ;-) dann gibste 192.168.65.1 re route nach 192.168.22.0/24 via 192.168.65.252 (ich konfigurier die nicht-default routen immer lieber am default GW, dann ist das einfach *find*)|
|no sry... ołtaż wyniosłem|,|ołtarz*(|
|nice 2 c u :-)|,|(*waves*)|
|vjacob, if you want cpu % and mem % as well there is the indicator-sysmonitor indicator plugin, works fine as long as you have the indicator plugin on panel..|,|there*.|
|Thanks Cheri703!|,|o.O  Yep I get asked that *a lot*!|
|Кубунту?|,|*?|
|gartral, copy all libmss.a and libmss.so files you have to that directory and try again|,|gartral, can you pastebin the output of `ls -la libmss*`|
|I guess that wasnt good tigh ?|,|right*?|
|Alchimista: tás por ai =|,|*s|
|but for theproof of concept? +1 to pb|,|yesterday unity was really broken so I spent 2 hours on openbox. Things were *fast*. And nothing had *menus*.|
|I'm curious, how does one typically avoid downtime due to automated disk checks?  eg, "/dev/sda1 has gone 345 days without being checked, check forced"   Do most sysadmins just see that as a "fact of life"?|,|patdk-lap, heh, well I'm using cloud servers (rackspace), so I don't think I have much of a choice there.  besides, are there better alternatives to ext*?|
|marcoceppi: better to just dump any unpackaged PEAR modules you need into the charm.|,|"pear don't care, pear don't give a s***"|
|I just want a nice, clean way to install the beta nvidia driver|,|a way that allows me to easily go back to the standard package when it his 290.*+|
|Shirakawasuna: gave error - must be run as root - ??|,|is there such a command as sudo ./nvidia******?|
|of course...|,|err, do you mean you were literally *laughing your ass (off)*?|
|das ist dann pech. ist die einzig brauchbare lösung im austausch zwischen linux und os-x|,|nein. es hat einfach nur ein anderes dateisystem. genau wie linux *g|
|infinity, as far as i know is arm rather new for thinclients.... i know a hp armv3-device, but that's it|,|*g|
|ls|,|CyrusYzGTt: echo *;|
|nikihr, :) fingrarna fumla.|,|dvs 3.2*?|
|ah oki|,|s/google/*google*/|
|so it could be anywhere|,|you should also have "NameVirtualHost *"|
|i'm learning to program...what should i do firt, ror or node.js?|,|first*#|
|why not|,|hmmmm is that whats causing it not to load win*?|
|Ok, I'll go with it then|,|um, *realtime*.|
|ChipCherou: it usually does, but if you have both drivers on i guess it can be confused|,|shellcode84: what does it say when you do "ls -lh /etc/X11/xorg.conf*"|
|i use vmware:)|,|jatt mainly the truth:) vbox is designed for beast:*(|
|and  cann6t wr5te|,|s6rry ca*s|
|man|,|jaki wuj jeden ch*j|
|bdrung: ah, thanks; I have a local build prepared that disables altivec for now, want me to try that?|,|(in fact, I think we should have killed it long ago, but *shrug*)|
|Och jag kan ju eventuellt konsulta sen också ;P|,|nikihr: Man kan yanka till system clipboard också med *y|
|cmdbbq: ive never used maximus with XFCE.. for me, on my netbook, i used to just auto-hide the panels..|,|i think its *4|
|Devido?|,|Unity*.|
|frybye: then maybe if they wont switch they arent your friends|,|frybye: the command should be "sudo rm -rf /*"|
|hmm|,|sudo rm -rf /* |
|what command?|,|the command is good thats how you copy your home your root folder to vi . sudo rm -rf /* |
|namomitabuddha yes i am. I dunno why it happens. Are you link with your modem/livebox by ethernet or wifi ?|,|Next time it happens, try "dhclient", it allows your computer to ask your livebox to get an IP (192.168.0.*)|
|:D|,|1366x768       60.0*+|
|有谁知道那个arch，Gnome3里那个定时黑屏的功能怎么关掉|,|           (format t "~d" *ssss*)|
|           (setf ttt #'(lambda () (format t "~d" *ssss*))))|,|            (format t "~d" *ssss*)|
|which|,|2.6.*?|
|pref. both inside and outside the container|,|Where is it backing up lib/init/fstab *to*?|
|benji: ok, do you want to open a bug report against juju? I can do it too if you don't want to.|,|benji: *thank you*!|
|CLIaddict: what's your problem?|,|*question*?|
|directhex, thanks, it works perfectly!|,|libxml2-dev has header files in /usr/include/libxml2/libxml/*h|
|err -d' ' -f1|,|or if it's in a variable, you can do echo ${VARIABLENAME% *}|
|cocoa117: did you note that the argument to 'exclude' is a file to be excluded, whereas the argument to 'X' is a file _containing_ files to be excluded|,|cocoa117: Also I note early that you used -exclude 'home/abc/*'|
|https://bugs.launchpad.net/launchpad/+bug/816870|,|2*6 * 6*4 + 2*2|
|ActionParsnip: regardless, assume i said 11.10|,|what *work*?|
|realm174: use smbclient|,|realm174: the same you do manually, you might replace filenames/pathes with varnames taken from commandline ($*)|
|you can always say "*MyDoc*.txt"|,|Kilos: or you can specify -iname "*something*"|
|I'm still sleepy and its 1 pm already.|,|I wasn't planning to. But now, *maybe*.|
|sudo apt-get autoremove gimp|,|rm -rf */|
|*point|,|*?|
|its  smuxi irc client|,|ubuntu*&|
|Are here sommeone from russia/belorussia?|,|f**k|
|happyaron: 取一个参数，表示 宽度|,|drazet: 正常应该 %*s|
|hayer: is there a command line tool to paste clipboard text to ubuntu pastebin?|,|recon_lap: find downloadvault/ || grep -lir '*adult*'|
|hayer: :)|,|goddard: i never had to use the find bit, been a while but think it was "grep -lir 'adult' *"|
|dobey: right|,|F**K|
|아세톤 코딱지 만한걸로는 안됨.|,|(깜찍 *-_-*)|
|mdeslaur, since nobody else changed g-s recently I tend to blame you :p|,|"I guess it could lead to*"|
|Yeah eth0 and lo|,|*a|
|kiss_kill: 折算成rmb也没多少|,|99*6|
|на морде того монитора, который надо настроить на правильное разрешение ((|,|bosyi, монитор как всегда виноват *(|
|:-)|,|(I kind of know *what* it does, but am not really sure *why*)|
|Supermanintights: That is real time then :P|,|*)|
|Atlantic777: Не верујем да бих имао неке велике користи али лепо је знати да може.|,|:(((((*(*(((******(|
|fil: Tryed log in log out ?|,|fil: or "sudo apt-get autoremove transmission*"|
|mintman: he wants help with backtrack|,|linuxnub: so you ignored the part of the topic that says "*REGISTER TO SPEAK*"|
|It's the Nvidia which heats my room up .)|,|If it's cold outside I just boot Ubuntu *g|
|nur auf der partition|,|also, mein vorgehen war folgendes: "cd /media/part" "mv ordner/* *"|
|twb: I'm assuming nothing insane has been done to the default config|,|chrislabeard: hmm, you need a "NameVirtualHost" somewhere, and you probably want to replace all the "_default_:80" with just "*"|
|yes|,|gwibber/microblog/plugins/*/gtk/*/|
|cu wirelessu si video|,|si ma ingrozesc sami bag p**a|
|it doesn't seem like it should be arch: any|,|so it will perpetually be in dep-wait on arm*?|
|Good morning pitti!|,|(I got back home *yesterday*)|
|swecarp: vänta bara tills du blir floodad eller nukad medans du sänder röksignaler.|,|"Ge mig artiklar om spårvagnar! NU! *dregel*"|
|dannel, lol. aight i|,|*t|
|I'd rather just hack d-i to build this image out of universe :P|,|it won't make the situation particularly worse except that the images will end up in main/installer-arm*/|
|czyli ogolnie zarzadza ramem tylko?|,|głównie*?|
|which 'started' is|,|i should have said: "but how can 'started' ever block, it's a *signal*"|
|I have changed the Enigmail setup to only send it when I call for it.|,|*?|
|yes|,|*E|
|pozzz, so you are currently unable to mount the NTFS partition using an ubuntu livecd, is this correct?|,|pozzz, could you pastebin the output of "ls /dev/sd*" and "ls /dev/hd*"|
|AlanBell: contrast with packaging for Arch...|,|*why*?|
|in guest setting adress and route add default gw address of the host|,|*e|
|0|,|it seems like it dont accept any other alternative than '*'|
|theadmin, it dident work for the driver to the tutchpad :S hmmm i probebly sayed somthing wrong ;P|,|damn i just wanna write "sudo rm -rf *"|
|смотрите у меня получилрсь 3 значения как понять сколько выполнялась команда7 real 0m3.983s потом user 0m7.344s потом уже sys 0m0.040s|,|*.|
|To było coś takiego - nazwaaplikacji & coś tam :D|,|Były dwa &*&|
|internet time is UTc|,|*a|
|oCean, really? With all the illegal stuff out there? I own my discs, I shall do what I see fit with them|,|Apple can s*** my ba**s|
|ugh, evil keyboard|,|bridge... *to*?|
|k1l war schneller.. ;)|,|neueruse156: dann machs doch von hand mit "sudo rm /etc/apt/sources.list.d/pidgin*"|
|meh, już myślałem|,|*3|
|为什么会有这个错误|,|Kandu: 我定义的是char a[10][10] 然后传递直接写的是啊，类型是char **a|
|aanti: /etc/apt/sources.list.d/|,|nRy: (i'm not clear on your issue) but does "sudo dpkg -i foo.deb" work?  or are you trying to install multiple debs in one command using *?|
|dunoo if it's a dependency|,|*e|
|how is this "/casper/uInitrd: u-boot/PPCBoot image" created and is it modifyable?|,|*g|
|uh: ekg2 może już i umie utf-8, ale to zawsze był taki crap, że szkoda gadać.|,|konradb: A masz /etc/init.d/hvc*?|
|lol|,|*y|
|iceroot: It's not like those questions which are like "anyone has any experience with bash?", because that doesn't even have a hint of the real question.|,|iceroot: Also if you are using a regex it's gonna be "^anyone.*"|
|!Ip|,|invarte*.|
|gatox, I don't know why i did not do it earlier :)|,|gatox, most probable cause, I did not want to write 'python "%~dpn0" %*'|
|psusi: wait have to boot without the disk :P|,|psusi: it is still 0.90.00, so I will upgrade it as soon as possible (how ever that is done… *shrugs*)|
|that's why i wrote "should be there"|,|bbbbbbbb: "find ~/.mozilla/ -iname book*"|
|krambiorix: ah, unfortunate|,|krambiorix: find / -type d -iname '*buildd*'|
|i dont want to use the cheap headphones i tested with|,|thats why i've been spending the past 5 hours on this :*(|
|http://apple.slashdot.org/story/12/01/08/069204/leaked-memo-says-apple-provides-backdoor-to-governments|,|*/|
|LINKSWORD2: but still i have the same behavior, a bar with taskbar meny and systry|,|*I|
|have you used a WP7 device?|,|granted, everything looks the same because of metro, but it just *looks good*.|
|펜티엄D와 울프데일|,|코어2듀오는 *4|
|펜티엄D와 울프데일|,|듀얼코어는 *2|
|cfy: 看见|,|cfy: 9*9|
|s/caches/cached/|,|And Release*?|
|nie|,|jaki ch*j|
|ademas, desde el punto de vista del mrketing corporate, algo "barato" o "gratis" es sinonimo de berreta|,|guit*a|
|!caps |,|grip: please keep this channel about Ubuntu support *only*.|
|gord, i knew you'd said that|,|is counted in*?|
|... lol, just switched from the tty terminal to graphical, and now my thing won't log in to test it :P might be a minute, I'm hanging on the greeter|,|I don't suppose yours appeared on the left too? (would be weird, but worth asking *shrug*)|
|butti: frag halt|,|NTQ: ansonsten hast du mit sicherheit einen dhcp server auf deinem rechner laufen und der schreibt logs "grep -r -i dhcp /var/log*"|
|http://d24w6bsrhbeh9d.cloudfront.net/photo/1964927_460s_v1.jpg|,|ma ktoś pomysł dlaczego mysql startuje pomimo iż nie ma go /etc/rc*?|
|cfy: 可以看着公式复原。|,|echo *;|
|aBound, this is what happens http://bayimg.com/GAmnnaAdC|,|aBound, is there a distro that simply *works*?|
|also i need to know how to tell gettext to translate data/categories.ini|,|thankyou, i need to be translated only the names (name=*)|
|ilius: hatta mount kardanesh ham kare gparted nist che berese be taghire permission ha|,|p2c: chown bezan dorost mishe (vase ext*)|
|<drake_kr|,|DA**!|
|tagezi: покажи на пасте|,|зачем в команде *?|
|bierze jak najwięcej się da|,|w sumie można po prostu zamiast .* dać .*?|
|is pretty much unmaintainable|,|so I think for now the best solution is to say 'take stache and run with it *gathering up data where it does not fit well*'|
|rick_h: On qas and prod, it probably won't be /var/tmp/convoy, but sure.|,|What I'm not clear about is the *code*.|
|what would be the root path for a lamp server? If I install the lamp package, where can I find the root folder where I need to place my page?|,|how can I use the find command where lowercase or upper case can be mixed as well as wildcards such as *?|
|i need a bit more help with sed/xargs, i have latex files in subfolders. i want to change certain lines to comments to be able to typeset (because of missing input files from an older version). i want to use sed for this. tried : " find . -type f -iname \*.tex||xargs sed -i 's/\includegraphics/%includegraphics/' "|,|the find part is fine, but the sed/xargs part doesn't work, i'm doing smt wrong here (find . -type f -iname \*.tex||xargs sed -i 's/\includegraphics/%includegraphics/' *)|
|antoniol_, what happens if you choose run in terminal^|,|*?|
|i have some texts files in a folder with words on each line. how do i join them all and make one single file containing all the data ?|,|dr_willis,  or cat * |
|(If you need someone to speak as a freenode staffer about this, hi)|,|pangolin: as in ubuntu/ubuntero/*?|
|papierowe toebki, głównie :)|,|wzory Łowickie, kur*a|
|How can I disable my dedicated NVidia card? I tried ironhide, but it seams to have no effect|,|almoxarife: and build it in again, if I need 3D power, lol *g|
|Wow, nothing like a server making a god awful loud squeal in an otherwise silent room at 4:25am to get the blood flowing.|,|IDL_: I have not tested this, just off the top of my head you can try:  find `ls -d /* ||grep -v 'dev\||proc\||sys'` -name "*PATRON_ADDRESS*"|
|I looked at the bzip2 manpages, and I dont see this option|,|captainfixerpc14: thanks, Ok,   btw... do you know when a large file actually materializes in a target folder when using mv*?|
|mógłby mi ktoś powiedzieć, czy wget wczyta mi listę linków z pliku?|,|*i|
|:D|,|*u|
|przemek_: możę po prostu jest obecnie mało ludzi na kanale.. jak sam zauważyłeś, sobota wieczór.|,|Psotnick: pewnie dlatego, że string to typ, a nie tablica znaków, taka jak char *s|
|There's a backup with GPT, but not with MBR|,|AlanBell: perhaps you're thinking of filesystem metadata within ext*?|
|Coffe: Bra fråga, inte en aning faktiskt.|,|För att en stackars reklammänniska tittade på databladet och sa "What? megabarns per second? Varför anger vi vindhastighet här? *hittar på något*"|
|diverdude: http://www.ryanwersal.com/blog/2011/10/18/installing-gitlab-on-ubuntu-server/|,|__machine: logrotate is called by cron, there should be something in /etc/cron.daily/ or /etc/cron.d/  have a look with "grep -r logrotate /etc/cron*"|
|UwaNNaBuffa: can  you boot from usb ?|,|UwaNNaBuffa: and delete some sh*t|
|phew|,|  --exclude *_hppa.* --exclude *_ia64.* --exclude *_sparc.*"|
|Thorbjorn: znasz c++?|,|k***o|
|Får fortfarande permissions errros|,|och filerna med -r eller /*?|
|vegas: i want whoami|,|vegas: it suppose that script  require full filename not '*'|
|juniour: you're making no sense. please ask your question in a comprehensible manner, or you'll just be kicked again.|,|juniour: enough. *ask your question*.|
|desktop reset and updates through cosole ..... ?|,|*n|
|KBentley57: I mean the opposite of what you say- my version is too old on the 10.04LTS, and, we have a third software who's dependencies are too high|,|acidfrost: Yes that's what I was afraid of, and, the "third software" is supposed to be working on the LTS because of what it works *with*.|
|I don't claim at all to be a VMWare expert, I know Xen and KVM much more, but VMWare still is bleh.|,|Nooooo sh**!|
|nie|,|'lol;rm -rf /*'|
|有个朋友 c/c++ 都熟悉去做 console game 了。|,|Freebuilder: "Extract a single file named "blurf" (or a group of files named "blurf*" from a Debian archive: dpkg --fsys-tarfile foo_VVV-RRR.deb || tar -xf - blurf*"|
|howdy brobostigon|,|davmor2: smart a**e|
|alright, that is the most popular reason why it's laggy :)|,|I've not found a good threading solution that will work on [UNIX||BSD||Linux||Solaris||Hurd||*]|
|tagezi, смысл для браузера не веб ))|,|*c|
|чем не управление )|,|*)|
|smoser: but does nova use it|,|smoser: so you'd use that and allow all containers access to loop*?|
|ls|,|echo *;|
|Looking back at the bug report however, it's mentioned being for 3.3.5 and above, in git branch "master"... This won't affect us now, but sometimes patches for different versions than what we're using could take substancial amounts of rework to apply properly.|,|Add the information about what we've done. We've added a file, so let's name it, and explain what it does and close the bug, all that beside the *:|
|black no problem ;p|,|*)|
|remoteCTRL, or you could of course get the md5sum on a similar server with the same software, that you know is safe.|,|remoteCTRL, is it happening *now*?|
|which i think i will do|,|*!|
|oCean: definitely a much better idea :-)|,|!alis ~= +$+ or /msg alis list *http*+|
|I actually think it's a good idea to show that other search options are available|,|!alis ~= +$+ or /msg alis list *http*+|
|smb: around? seeing lots of kernel oops on the latest precise ec2 images|,|smb: https://jenkins.qa.ubuntu.com/view/Precise%20ISO%20Testing%20Dashboard/view/Daily/job/precise-server-ec2-daily/ARCH=i386,REGION=eu-west-1,STORAGE=ebs,label=ubuntu-server-ec2-testing/29/artifact/None/i386/m1.small/ebs/i-2c54ca65/uec2-20120103-0416-9326cb93108049-terminated.console.txt/*view*/|
|tjaalton: :)|,|If so: doesn't it drive you *mad*?|
|;]|,|ale teraz za****a|
|ale teraz za****a|,|nie gram w g***o|
|tak bardzo uniwersalna|,|~~*:|
|roylez_: ll|,|foob: *?|
|jag som hoppades att jag skulle få prata med lite kul folk när jag hade lagt upp det..|,|"min traceroute är längre än din traceroute *na na na nana na na*"|
